number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_max_depth,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,54.61970969472827,2022-10-24 14:35:26.115055,2022-10-24 14:36:00.900044,0 days 00:00:34.784989,51.450212872099414,no,MutualInformation,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=51.450212872099414,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=18))])",no,MutualInformation,18.0,retained,no,15.90198526749802,8.483302898429397,39.7758226630668,17.01442154100909,8.599269722896317,54.61970969472827,COMPLETE
11,54.98266054974226,2022-10-24 14:36:01.067766,2022-10-24 14:36:39.249123,0 days 00:00:38.181357,50.13580355878099,no,MutualInformation,10,50,1,29.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=50.13580355878099,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=29))])",no,MutualInformation,29.0,retained,no,15.845921886513878,8.486950060714086,39.306298979789894,17.03169640888944,8.600566009557982,54.98266054974226,COMPLETE
12,55.75837008217396,2022-10-24 14:36:39.399171,2022-10-24 14:36:59.079089,0 days 00:00:19.679918,57.447052042535965,yes,MutualInformation,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=57.447052042535965,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=7))])",yes,MutualInformation,7.0,retained,no,16.0842820167544,8.507322724158316,40.72683588971025,17.171566009101557,8.63656855277816,55.75837008217396,COMPLETE
13,56.736853249844565,2022-10-24 14:36:59.232352,2022-10-24 14:37:33.757724,0 days 00:00:34.525372,56.6159354192207,no,Lasso,10,50,1,8.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=RandomForestRegressor(ccp_alpha=56.6159354192207,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=8))])",no,Lasso,8.0,retained,no,16.022256791097544,8.50864588051784,40.3549584539752,17.257376348016816,8.637302113371463,56.736853249844565,COMPLETE
14,55.58236022968563,2022-10-24 14:37:33.914307,2022-10-24 14:38:09.192429,0 days 00:00:35.278122,58.261979806506616,yes,FeatureImportance_ET,10,50,1,21.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=RandomForestRegressor(ccp_alpha=58.261979806506616,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=21))])",yes,FeatureImportance_ET,21.0,retained,no,16.079588104649428,8.52584847493048,40.71752632766671,17.236193459443673,8.639389824053724,55.58236022968563,COMPLETE
15,55.61139398682523,2022-10-24 14:38:09.354485,2022-10-24 14:38:24.045496,0 days 00:00:14.691011,58.68074409860039,yes,ANOVA,10,50,1,27.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=RandomForestRegressor(ccp_alpha=58.68074409860039,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=27))])",yes,ANOVA,27.0,retained,no,16.096636784150864,8.537939227460017,40.76286738321864,17.253275106025878,8.646764243507814,55.61139398682523,COMPLETE
16,56.35593573198084,2022-10-24 14:38:24.202812,2022-10-24 14:38:51.724704,0 days 00:00:27.521892,55.86658787866691,no,MutualInformation,10,50,1,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=55.86658787866691,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=1))])",no,MutualInformation,1.0,retained,no,16.289841901900378,8.542448222328114,42.13292150948405,17.34005212538516,8.635925109047422,56.35593573198084,COMPLETE
17,54.710462928875785,2022-10-24 14:38:51.859508,2022-10-24 14:39:23.542786,0 days 00:00:31.683278,53.23326336778028,no,MutualInformation,10,50,1,15.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=53.23326336778028,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=15))])",no,MutualInformation,15.0,retained,no,15.972113611463698,8.504835958841094,40.1785921453317,17.081933396108315,8.617280477976719,54.710462928875785,COMPLETE
18,55.5013421207102,2022-10-24 14:39:23.699668,2022-10-24 14:40:20.972353,0 days 00:00:57.272685,52.43463822981179,no,FeatureImportance_ET,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=RandomForestRegressor(ccp_alpha=52.43463822981179,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=18))])",no,FeatureImportance_ET,18.0,retained,no,15.916658007539084,8.492388404645341,39.839902928406076,17.13673207003721,8.610051600354858,55.5013421207102,COMPLETE
19,55.38993148033089,2022-10-24 14:40:21.137804,2022-10-24 14:40:56.773345,0 days 00:00:35.635541,50.24379730907425,no,Lasso,10,50,1,16.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=RandomForestRegressor(ccp_alpha=50.24379730907425,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=16))])",no,Lasso,16.0,retained,no,15.880907481670945,8.486748573000673,39.69615647883614,17.12816394917677,8.605502885859737,55.38993148033089,COMPLETE
