number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_drop_correlated,params_feature_selection,params_iterations,params_l2_leaf_reg,params_learning_rate,params_loss_function,params_max_depth,params_nan_mode,params_number_features,params_random_strength,params_task_type,params_verbose,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,59.53053927238205,2022-10-24 19:22:01.660921,2022-10-24 19:22:55.156924,0 days 00:00:53.496003,Plain,yes,FeatureImportance_ET,50,7,0.22344964915697746,RMSE,9,Min,12.0,0.15183233298236698,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB41F21840>,
                                             number=12))])",yes,FeatureImportance_ET,12.0,retained,no,13.282888757984551,5.328371157937856,34.76737919505714,16.051820621397223,5.474282540357898,59.53053927238205,COMPLETE
11,58.48798111833643,2022-10-24 19:22:55.480168,2022-10-24 19:24:27.588439,0 days 00:01:32.108271,Plain,no,FeatureImportance_ET,50,10,0.1857840131391785,RMSE,5,Min,12.0,4.774890788226396,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB41F20550>,
                                             number=12))])",no,FeatureImportance_ET,12.0,retained,no,15.795120216502292,6.184444587600196,48.51474176461386,16.615541867353432,6.234295220523155,58.48798111833643,COMPLETE
12,59.207526108366814,2022-10-24 19:24:27.905597,2022-10-24 19:25:59.867753,0 days 00:01:31.962156,Plain,no,FeatureImportance_ET,50,10,0.08512886715698527,RMSE,6,Min,19.0,3.0328346962969217,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB4238F640>,
                                             number=19))])",no,FeatureImportance_ET,19.0,retained,no,18.153399120299444,8.651538717016907,51.457436207088335,18.824282790176746,8.657937778055446,59.207526108366814,COMPLETE
13,57.391413665181595,2022-10-24 19:26:00.207939,2022-10-24 19:26:43.668146,0 days 00:00:43.460207,Plain,,FeatureWiz,50,10,0.24662487862843485,RMSE,7,Min,,0.3573281496073808,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB405493F0>))])",no,FeatureWiz,,retained,no,14.559334069032547,5.6341725036843116,42.352524629041135,16.08304315978841,5.712897812856998,57.391413665181595,COMPLETE
14,58.165385814790916,2022-10-24 19:26:43.959394,2022-10-24 19:27:26.514283,0 days 00:00:42.554889,Plain,,FeatureWiz,50,10,0.20292465194277398,RMSE,8,Min,,0.9272453518335346,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB4054BCA0>))])",no,FeatureWiz,,retained,no,14.650481561307368,5.789258225672686,42.665725535118675,16.264883952772262,5.906291625254741,58.165385814790916,COMPLETE
15,58.1115789986425,2022-10-24 19:27:26.854695,2022-10-24 19:28:06.105517,0 days 00:00:39.250822,Plain,no,Lasso,50,10,0.1106690761740213,RMSE,6,Min,15.0,0.21781362324581968,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB41F23220>,
                                             number=15))])",no,Lasso,15.0,retained,no,16.264809115745447,6.827830518528213,49.630947312172815,17.046362958125716,6.931706231682415,58.1115789986425,COMPLETE
16,58.976082867916034,2022-10-24 19:28:06.448581,2022-10-24 19:28:47.784994,0 days 00:00:41.336413,Plain,,FeatureWiz,50,10,0.16345089269639498,RMSE,4,Min,,0.23642068356009377,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB41F208B0>))])",no,FeatureWiz,,retained,no,15.93408641534423,6.006207046612391,53.12186229423137,16.389271377348617,6.068380833838127,58.976082867916034,COMPLETE
17,58.50255491369048,2022-10-24 19:28:48.131706,2022-10-24 19:29:30.511520,0 days 00:00:42.379814,Plain,,FeatureWiz,50,9,0.19548129723374733,RMSE,8,Min,,0.1508126814614813,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB4054B4F0>))])",no,FeatureWiz,,retained,no,14.531684625864374,5.72686097039075,42.480192528778645,16.117721186508003,5.783210991301169,58.50255491369048,COMPLETE
18,57.242586463565914,2022-10-24 19:29:30.819605,2022-10-24 19:31:02.467697,0 days 00:01:31.648092,Plain,no,FeatureImportance_ET,50,6,0.17537855564391613,RMSE,7,Min,19.0,0.6876516397192769,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB4054AC20>,
                                             number=19))])",no,FeatureImportance_ET,19.0,retained,no,14.408022357360073,5.616492040305285,40.65948611311881,16.006259165352844,5.650983833666859,57.242586463565914,COMPLETE
19,56.98550997554921,2022-10-24 19:31:02.771389,2022-10-24 19:32:36.104925,0 days 00:01:33.333536,Plain,no,FeatureImportance_ET,50,6,0.24969157807871759,RMSE,8,Min,21.0,0.8479394042528232,GPU,False,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=<catboost.core.CatBoostRegressor object at 0x000001AB40549360>,
                                             number=21))])",no,FeatureImportance_ET,21.0,retained,no,13.65922732952736,5.5973977421148575,35.029479147416744,16.105332545161374,5.695221883589979,56.98550997554921,COMPLETE
