number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_drop_correlated,params_eta,params_eval_metric,params_feature_selection,params_gamma,params_lambda,params_max_depth,params_min_child_weight,params_num_round,params_number_features,params_objective,params_rate_drop,params_single_precision_histogram,params_subsample,params_tree_method,params_verbosity,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,62.4472978608133,2022-10-24 18:26:52.115948,2022-10-24 18:27:35.548624,0 days 00:00:43.432676,56.981523498346114,dart,0.5490572312993758,no,0.1104725282393676,rmse,MutualInformation,1.1793115175598232,0.1635913615677747,2,5.902307028977354,50,5.0,reg:squarederror,0.007154277522098073,True,0.7664481979455867,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=0.1635913615677747,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=2,
                                                                max_leaves=None,
                                                                min_child_weight=5.902307028977354,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=5))])",no,MutualInformation,5.0,retained,no,26.062416815153664,15.747139101979167,59.844243894808336,26.426988127888006,15.746370408688156,62.4472978608133,COMPLETE
11,62.92289342291905,2022-10-24 18:27:35.734171,2022-10-24 18:27:59.150923,0 days 00:00:23.416752,92.79898692638328,dart,0.5707488941397021,yes,0.24263688397029712,rmse,ANOVA,0.2754275774685811,0.1740615213099888,5,48.83941172205898,50,21.0,reg:squarederror,0.1581670418184005,True,0.782952572585239,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=0.1740615213099888,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=5,
                                                                max_leaves=None,
                                                                min_child_weight=48.83941172205898,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=21))])",yes,ANOVA,21.0,retained,no,23.045118705705153,10.703883547503258,59.07206842186924,23.62101504311539,10.828285737031246,62.92289342291905,COMPLETE
12,52.908793256689925,2022-10-24 18:27:59.322958,2022-10-24 18:28:11.798267,0 days 00:00:12.475309,0.24744727471990444,gbtree,0.8846405391262397,no,0.1378676272822362,rmse,ANOVA,0.863582999641187,3.8756854977062134,7,1.9404180998030391,50,17.0,reg:squarederror,,True,0.9276764664557866,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=3.8756854977062134,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=7,
                                                                max_leaves=None,
                                                                min_child_weight=1.9404180998030391,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=17))])",no,ANOVA,17.0,retained,no,8.720942457463556,3.9526051127587927,17.30442532343317,14.020561392760698,4.213817212663573,52.908793256689925,COMPLETE
13,60.34249131651335,2022-10-24 18:28:11.989935,2022-10-24 18:28:53.441979,0 days 00:00:41.452044,0.14372165858317418,gbtree,0.8652429942387407,,0.16192054149945886,rmse,FeatureWiz,1.2628975664087405,1.6844887366902788,8,0.3442515515896843,50,,reg:squarederror,,True,0.8237956243096941,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                gpu_id=None,
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=1.6844887366902788,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=8,
                                                                max_leaves=None,
                                                                min_child_weight=0.3442515515896843,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...)))])",no,FeatureWiz,,retained,no,7.6874876091425195,4.37454607300537,13.165111472011036,15.78180472682898,5.222197471044919,60.34249131651335,COMPLETE
14,54.771265761365306,2022-10-24 18:28:53.629482,2022-10-24 18:29:03.194845,0 days 00:00:09.565363,0.3189064245085469,gbtree,0.9160483153198882,no,0.15427433930797377,rmse,ANOVA,2.537703612721176,13.696832819330595,3,0.11107420871598037,50,18.0,reg:squarederror,,True,0.9204853580141424,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=13.696832819330595,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=3,
                                                                max_leaves=None,
                                                                min_child_weight=0.11107420871598037,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=18))])",no,ANOVA,18.0,retained,no,14.088860354578642,5.909870105234376,38.59907843406197,15.598352627130161,6.035436172438153,54.771265761365306,COMPLETE
15,54.41473274724339,2022-10-24 18:29:03.362179,2022-10-24 18:29:15.552490,0 days 00:00:12.190311,0.15174834410642968,gbtree,0.9050004946795642,no,0.1034472468903222,rmse,ANOVA,5.455378596674045,269.4562044808594,6,0.573401240009452,50,21.0,reg:squarederror,,True,0.8945511064287902,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=269.4562044808594,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=6,
                                                                max_leaves=None,
                                                                min_child_weight=0.573401240009452,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=21))])",no,ANOVA,21.0,retained,no,10.16455268277479,4.31331515533691,22.05573534889794,14.14581677557284,4.450777533081055,54.41473274724339,COMPLETE
16,57.883150318077675,2022-10-24 18:29:15.738896,2022-10-24 18:30:16.439954,0 days 00:01:00.701058,0.3783615415824543,dart,0.9316730368956809,,0.12324870145263733,rmse,FeatureWiz,13.865741094998052,213.74048071836094,9,2.2308448490855137,50,,reg:squarederror,0.012268391889823751,True,0.8861203940033866,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                gpu_id=None,
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=213.74048071836094,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=9,
                                                                max_leaves=None,
                                                                min_child_weight=2.2308448490855137,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...)))])",no,FeatureWiz,,retained,no,7.675492630062734,4.059571106943355,14.811961567717029,15.19200930502563,4.894402318323571,57.883150318077675,COMPLETE
17,54.47554990987047,2022-10-24 18:30:16.621827,2022-10-24 18:30:26.809427,0 days 00:00:10.187600,0.6755724325493222,gbtree,0.7809308968676254,no,0.10804011607605733,rmse,ANOVA,5.472320425406971,926.1078787190872,4,8.308431746808756,50,24.0,reg:squarederror,,True,0.8419743428050932,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=926.1078787190872,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=4,
                                                                max_leaves=None,
                                                                min_child_weight=8.308431746808756,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=24))])",no,ANOVA,24.0,retained,no,14.027835000711512,5.638278691235353,41.25688586464324,15.481887773606303,5.715766028922524,54.47554990987047,COMPLETE
18,69.5235547730832,2022-10-24 18:30:26.997285,2022-10-24 18:31:36.360247,0 days 00:01:09.362962,0.532245474788591,gbtree,0.940565141938691,no,0.1459647697421879,rmse,FeatureImportance_ET,0.9657407727619834,37.64294976871892,8,163.49975791573846,50,20.0,reg:squarederror,,True,0.9793539325220847,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=37.64294976871892,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=8,
                                                                max_leaves=None,
                                                                min_child_weight=163.49975791573846,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=20))])",no,FeatureImportance_ET,20.0,retained,no,18.747109505649608,7.053773486217447,64.75257085144013,20.11046813931495,7.394390082861329,69.5235547730832,COMPLETE
19,71.27700885540081,2022-10-24 18:31:36.548238,2022-10-24 18:32:24.093790,0 days 00:00:47.545552,0.10041341984403161,dart,0.736640934426894,no,0.11894773717400206,rmse,Lasso,1.7843671195464779,492.69495667267654,6,0.13823538704525484,50,25.0,reg:squarederror,0.23422936349968418,True,0.8759983048342801,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=492.69495667267654,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=6,
                                                                max_leaves=None,
                                                                min_child_weight=0.13823538704525484,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=25))])",no,Lasso,25.0,retained,no,24.771794626547756,9.72984993467448,59.62507352958428,26.473810530525082,9.779712835913088,71.27700885540081,COMPLETE
