number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_drop_correlated,params_eta,params_eval_metric,params_feature_selection,params_gamma,params_lambda,params_max_depth,params_min_child_weight,params_num_round,params_number_features,params_objective,params_rate_drop,params_single_precision_histogram,params_subsample,params_tree_method,params_verbosity,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,62.52526930559651,2022-10-24 18:09:45.984577,2022-10-24 18:10:33.423678,0 days 00:00:47.439101,56.981523498346114,dart,0.5490572312993758,no,0.1104725282393676,rmse,MutualInformation,1.1793115175598232,0.1635913615677747,2,5.902307028977354,50,5.0,reg:squarederror,0.007154277522098073,True,0.7664481979455867,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=0.1635913615677747,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=2,
                                                                max_leaves=None,
                                                                min_child_weight=5.902307028977354,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=5))])",no,MutualInformation,5.0,retained,no,24.956215996871723,14.338069554641928,60.07303455135163,25.207601734507886,14.46362345263509,62.52526930559651,COMPLETE
11,68.5410720111511,2022-10-24 18:10:33.612111,2022-10-24 18:10:56.970162,0 days 00:00:23.358051,92.79898692638328,dart,0.5707488941397021,yes,0.24263688397029712,rmse,ANOVA,0.2754275774685811,0.1740615213099888,5,48.83941172205898,50,21.0,reg:squarederror,0.1581670418184005,True,0.782952572585239,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=0.1740615213099888,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=5,
                                                                max_leaves=None,
                                                                min_child_weight=48.83941172205898,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=21))])",yes,ANOVA,21.0,retained,no,25.477811937221603,12.382800364560545,62.90855722568062,26.350457770792776,12.579152799689131,68.5410720111511,COMPLETE
12,56.303249164624134,2022-10-24 18:10:57.157496,2022-10-24 18:11:12.028641,0 days 00:00:14.871145,0.24744727471990444,gbtree,0.8846405391262397,no,0.1378676272822362,rmse,ANOVA,0.863582999641187,3.8756854977062134,7,1.9404180998030391,50,17.0,reg:squarederror,,True,0.9276764664557866,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=3.8756854977062134,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=7,
                                                                max_leaves=None,
                                                                min_child_weight=1.9404180998030391,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=17))])",no,ANOVA,17.0,retained,no,9.018877424751247,4.1742231296403,18.385353647525328,14.409008700354645,4.515905354932456,56.303249164624134,COMPLETE
13,61.55250720475227,2022-10-24 18:11:12.221269,2022-10-24 18:11:55.253228,0 days 00:00:43.031959,0.14372165858317418,gbtree,0.8652429942387407,,0.16192054149945886,rmse,FeatureWiz,1.2628975664087405,1.6844887366902788,8,0.3442515515896843,50,,reg:squarederror,,True,0.8237956243096941,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                gpu_id=None,
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=1.6844887366902788,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=8,
                                                                max_leaves=None,
                                                                min_child_weight=0.3442515515896843,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...)))])",no,FeatureWiz,,retained,no,8.05987453154106,4.501864355657553,14.459686296401065,15.855502694446011,5.315508379682618,61.55250720475227,COMPLETE
14,54.95344330410842,2022-10-24 18:11:55.480709,2022-10-24 18:12:05.075226,0 days 00:00:09.594517,0.3189064245085469,gbtree,0.9160483153198882,no,0.15427433930797377,rmse,ANOVA,2.537703612721176,13.696832819330595,3,0.11107420871598037,50,18.0,reg:squarederror,,True,0.9204853580141424,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=13.696832819330595,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=3,
                                                                max_leaves=None,
                                                                min_child_weight=0.11107420871598037,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=18))])",no,ANOVA,18.0,retained,no,14.02171472734893,5.830796919705402,39.593119216146704,15.370065556023674,5.864886173976238,54.95344330410842,COMPLETE
15,55.07006231842897,2022-10-24 18:12:05.262718,2022-10-24 18:12:36.497114,0 days 00:00:31.234396,0.3985730446908338,gbtree,0.9480700233739423,no,0.1409193783611837,rmse,Lasso,3.658588464764704,359.21964411984237,3,0.5593168361168619,50,22.0,reg:squarederror,,True,0.8100042777155331,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=359.21964411984237,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=3,
                                                                max_leaves=None,
                                                                min_child_weight=0.5593168361168619,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=22))])",no,Lasso,22.0,retained,no,14.262560154279372,5.929035988302407,38.64804804818609,15.616503735003732,6.00558701987793,55.07006231842897,COMPLETE
16,54.33062540893541,2022-10-24 18:12:36.689671,2022-10-24 18:13:08.601777,0 days 00:00:31.912106,0.271070595106761,gbtree,0.8114628856583935,no,0.16702313721003365,rmse,Lasso,1.8057182393805895,144.39450733803,3,0.277896537288304,50,24.0,reg:squarederror,,True,0.6948234758729652,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=144.39450733803,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=3,
                                                                max_leaves=None,
                                                                min_child_weight=0.277896537288304,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=24))])",no,Lasso,24.0,retained,no,13.643918365202053,5.77632750418294,36.89761686075964,15.268667967974006,5.866761513902998,54.33062540893541,COMPLETE
17,54.76682087076211,2022-10-24 18:13:08.791168,2022-10-24 18:13:37.516947,0 days 00:00:28.725779,1.5121365984272228,dart,0.9422823439822167,no,0.2982319947144343,rmse,ANOVA,3.4788989023081567,67.32863282475874,4,0.1767360349374571,50,25.0,reg:squarederror,0.012268391889823751,True,0.9734364367432813,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=67.32863282475874,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=4,
                                                                max_leaves=None,
                                                                min_child_weight=0.1767360349374571,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=25))])",no,ANOVA,25.0,retained,no,11.737099170955355,4.943803965429686,28.41807065926265,14.589797666941214,5.068308665358074,54.76682087076211,COMPLETE
18,55.40824166672433,2022-10-24 18:13:37.688855,2022-10-24 18:14:25.886990,0 days 00:00:48.198135,3.318326744092979,dart,0.9428760560967641,no,0.3176594006077655,rmse,MutualInformation,2.2039109871291562,80.83106315482938,5,0.28571390180536343,50,27.0,reg:squarederror,0.23422936349968418,True,0.8514217778059565,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=80.83106315482938,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=5,
                                                                max_leaves=None,
                                                                min_child_weight=0.28571390180536343,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=27))])",no,MutualInformation,27.0,retained,no,13.936814893451432,5.625367043548175,40.95074271257025,15.288062697247305,5.712095407137046,55.40824166672433,COMPLETE
19,112.31723034102133,2022-10-24 18:14:26.070849,2022-10-24 18:14:41.926180,0 days 00:00:15.855331,4.267488536825183,dart,0.7690792030705231,no,0.2082182498279134,rmse,ANOVA,7.760153298592615,136.7601119040955,3,0.354933392779453,50,25.0,reg:squarederror,0.8879688829049266,True,0.7885301357726686,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                                                grow_policy=None,
                                                                importance_type=None,
                                                                interaction_constraints=None,
                                                                lambdas=136.7601119040955,
                                                                learning_rate=None,
                                                                max_bin=None,
                                                                max_cat_to_onehot=None,
                                                                max_delta_step=None,
                                                                max_depth=3,
                                                                max_leaves=None,
                                                                min_child_weight=0.354933392779453,
                                                                missing=nan,
                                                                monotone_constraints=None,
                                                                n_estimators=100,
                                                                n_jobs=None,
                                                                num_parallel_tree=None,
                                                                num_round=50, ...),
                                             number=25))])",no,ANOVA,25.0,retained,no,47.532109445430045,19.757321450662435,110.30858482259127,47.906558735698525,19.81730532638672,112.31723034102133,COMPLETE
