number,value,datetime_start,datetime_complete,duration,params_drop_correlated,params_feature_selection,params_l2_regularization,params_learning_rate,params_max_depth,params_max_leaf_nodes,params_min_samples_leaf,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,71.48103500444651,2022-10-24 17:08:42.892092,2022-10-24 17:09:31.649946,0 days 00:00:48.757854,no,FeatureImportance_ET,0.8820161864777075,0.01673643874799811,4,24,39,6.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.8820161864777075,
                                                                                 learning_rate=0.01673643874799811,
                                                                                 max_depth=4,
                                                                                 max_leaf_nodes=24,
                                                                                 min_samples_leaf=39,
                                                                                 random_state=120),
                                             number=6))])",no,FeatureImportance_ET,6.0,retained,no,29.968885549644465,16.18120367728876,69.61883612620336,30.120746673074162,16.176508959794997,71.48103500444651,COMPLETE
11,57.72117682246378,2022-10-24 17:09:31.816915,2022-10-24 17:09:57.380269,0 days 00:00:25.563354,no,MutualInformation,0.9819104893850864,0.25818689033593945,5,25,38,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.9819104893850864,
                                                                                 learning_rate=0.25818689033593945,
                                                                                 max_depth=5,
                                                                                 max_leaf_nodes=25,
                                                                                 min_samples_leaf=38,
                                                                                 random_state=120),
                                             number=1))])",no,MutualInformation,1.0,retained,no,15.554062543814846,6.120095121275393,55.559578687043114,15.730438826401913,6.208912990412675,57.72117682246378,COMPLETE
12,56.55440335797717,2022-10-24 17:09:57.549486,2022-10-24 17:10:22.938811,0 days 00:00:25.389325,no,MutualInformation,0.6988932870069221,0.18114935519646466,3,7,23,14.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.6988932870069221,
                                                                                 learning_rate=0.18114935519646466,
                                                                                 max_depth=3,
                                                                                 max_leaf_nodes=7,
                                                                                 min_samples_leaf=23,
                                                                                 random_state=120),
                                             number=14))])",no,MutualInformation,14.0,retained,no,14.779240650029962,5.718378910169197,52.60690398168716,15.130008048797118,5.778860086688314,56.55440335797717,COMPLETE
13,54.568743990159845,2022-10-24 17:10:23.110316,2022-10-24 17:11:12.036283,0 days 00:00:48.925967,no,FeatureImportance_ET,0.7053706737458695,0.09253085147706015,7,20,29,14.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.7053706737458695,
                                                                                 learning_rate=0.09253085147706015,
                                                                                 max_depth=7,
                                                                                 max_leaf_nodes=20,
                                                                                 min_samples_leaf=29,
                                                                                 random_state=120),
                                             number=14))])",no,FeatureImportance_ET,14.0,retained,no,13.235188475033425,4.946001343113669,44.02809843030429,14.405852469207368,4.990528915387783,54.568743990159845,COMPLETE
14,54.60010648242069,2022-10-24 17:11:12.227825,2022-10-24 17:11:38.874414,0 days 00:00:26.646589,no,Lasso,0.6824561884624305,0.06432231061893308,4,30,22,11.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.6824561884624305,
                                                                                 learning_rate=0.06432231061893308,
                                                                                 max_depth=4,
                                                                                 max_leaf_nodes=30,
                                                                                 min_samples_leaf=22,
                                                                                 random_state=120),
                                             number=11))])",no,Lasso,11.0,retained,no,14.033916636784596,5.289447476262754,47.12734125300013,14.75255569849912,5.305509203128675,54.60010648242069,COMPLETE
15,56.062269144832975,2022-10-24 17:11:39.054431,2022-10-24 17:12:29.366962,0 days 00:00:50.312531,no,FeatureImportance_ET,0.5953198703805161,0.04263200290307132,9,35,20,12.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.5953198703805161,
                                                                                 learning_rate=0.04263200290307132,
                                                                                 max_depth=9,
                                                                                 max_leaf_nodes=35,
                                                                                 random_state=120),
                                             number=12))])",no,FeatureImportance_ET,12.0,retained,no,13.797736857978462,5.01425598889091,45.04422609378316,14.987154493362729,5.092428166390154,56.062269144832975,COMPLETE
16,55.9122677374404,2022-10-24 17:12:29.540239,2022-10-24 17:13:18.077409,0 days 00:00:48.537170,no,FeatureImportance_ET,0.36458809552592963,0.08488970612351052,6,5,43,16.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.36458809552592963,
                                                                                 learning_rate=0.08488970612351052,
                                                                                 max_depth=6,
                                                                                 max_leaf_nodes=5,
                                                                                 min_samples_leaf=43,
                                                                                 random_state=120),
                                             number=16))])",no,FeatureImportance_ET,16.0,retained,no,14.844763876585205,5.940770037156274,51.26297500412668,15.22985895064817,5.98600733013652,55.9122677374404,COMPLETE
17,56.53281600351793,2022-10-24 17:13:18.253522,2022-10-24 17:14:07.895067,0 days 00:00:49.641545,no,FeatureImportance_ET,0.9062492888759841,0.08195629110323076,7,47,41,9.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.9062492888759841,
                                                                                 learning_rate=0.08195629110323076,
                                                                                 max_depth=7,
                                                                                 max_leaf_nodes=47,
                                                                                 min_samples_leaf=41,
                                                                                 random_state=120),
                                             number=9))])",no,FeatureImportance_ET,9.0,retained,no,13.646071577204296,4.512307709668548,50.42654198030416,14.393704900081488,4.5494293040910945,56.53281600351793,COMPLETE
18,55.85802658174966,2022-10-24 17:14:08.079059,2022-10-24 17:14:33.611386,0 days 00:00:25.532327,,FeatureWiz,0.8601415227923208,0.13589511093751225,3,48,41,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.8601415227923208,
                                                                                 learning_rate=0.13589511093751225,
                                                                                 max_depth=3,
                                                                                 max_leaf_nodes=48,
                                                                                 min_samples_leaf=41,
                                                                                 random_state=120)))])",no,FeatureWiz,,retained,no,14.649693208366875,5.761961451613985,51.82946889454204,15.000115000139454,5.789398950010766,55.85802658174966,COMPLETE
19,53.1004157984594,2022-10-24 17:14:33.803873,2022-10-24 17:15:21.971032,0 days 00:00:48.167159,no,FeatureImportance_ET,0.7867059894534806,0.1495806225019538,7,13,22,16.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=HistGradientBoostingRegressor(l2_regularization=0.7867059894534806,
                                                                                 learning_rate=0.1495806225019538,
                                                                                 max_depth=7,
                                                                                 max_leaf_nodes=13,
                                                                                 min_samples_leaf=22,
                                                                                 random_state=120),
                                             number=16))])",no,FeatureImportance_ET,16.0,retained,no,13.347698445872082,5.485931345874527,41.28333661226799,14.646148609429481,5.540311688400802,53.1004157984594,COMPLETE
